post_id,ig_post_id,shortcode,post_type,product_type,post_url,owner_username,owner_full_name,owner_id,owner_profile_url,caption,hashtags,mentions,likes,comments,engagement_raw,timestamp,isCommentsDisabled
DUDUo3fjKKD,3819987678234714755,DUDUo3fjKKD,Sidecar,,https://www.instagram.com/p/DUDUo3fjKKD/,t1lol,T1 LoL,4581816102,https://www.instagram.com/t1lol,"매달 새롭게 공개될 온세티 엽서 시리즈, 1월 엽서를 공개합니다🍀
엽서를 받을 수 있는 기회를 놓치지 마세요!
*온세티 엽서는 추후 '[온 세상이 T1] 2026 엽서 세트'로 멤버십 및 오프라인 샵에서 만나보실 수 있습니다.

The January edition of the monthly T1 Everywhere postcard is out now!🍀
Don't miss the chance to get the postcard.
* [T1 Everywhere] 2026 Postcard Set will soon be available on both T1 Membership and offline shop.

#TogetherAs1",['TogetherAs1'],[],9801.0,19.0,9820.0,2026-01-28 11:00:42+00:00,False
DTXVhxQkWgz,3807606689575823411,DTXVhxQkWgz,Image,,https://www.instagram.com/p/DTXVhxQkWgz/,t1lol,T1 LoL,4581816102,https://www.instagram.com/t1lol,"𝟐𝟎𝟐𝟔 𝐓𝟏 𝐑𝐨𝐬𝐭𝐞𝐫
𝐋𝐢𝐦𝐢𝐭𝐥𝐞𝐬𝐬: 𝐍𝐞𝐯𝐞𝐫 𝐄𝐧𝐝𝐢𝐧𝐠 𝐒𝐭𝐨𝐫𝐲

#TogetherAs1",['TogetherAs1'],[],37911.0,108.0,38019.0,2026-01-11 09:01:50+00:00,False
DTXVgajkQxV,3807606596479028309,DTXVgajkQxV,Image,,https://www.instagram.com/p/DTXVgajkQxV/,t1lol,T1 LoL,4581816102,https://www.instagram.com/t1lol,"𝟐𝟎𝟐𝟔 𝐓𝟏 𝐑𝐨𝐬𝐭𝐞𝐫
𝐋𝐢𝐦𝐢𝐭𝐥𝐞𝐬𝐬: 𝐍𝐞𝐯𝐞𝐫 𝐄𝐧𝐝𝐢𝐧𝐠 𝐒𝐭𝐨𝐫𝐲

#TogetherAs1",['TogetherAs1'],[],61571.0,123.0,61694.0,2026-01-11 09:01:38+00:00,False
DTXVexlkfuC,3807606483769752450,DTXVexlkfuC,Image,,https://www.instagram.com/p/DTXVexlkfuC/,t1lol,T1 LoL,4581816102,https://www.instagram.com/t1lol,"𝟐𝟎𝟐𝟔 𝐓𝟏 𝐑𝐨𝐬𝐭𝐞𝐫
𝐋𝐢𝐦𝐢𝐭𝐥𝐞𝐬𝐬: 𝐍𝐞𝐯𝐞𝐫 𝐄𝐧𝐝𝐢𝐧𝐠 𝐒𝐭𝐨𝐫𝐲

#TogetherAs1",['TogetherAs1'],[],36340.0,74.0,36414.0,2026-01-11 09:01:25+00:00,False
DS0XLvDEiXs,3797762347281556972,DS0XLvDEiXs,Sidecar,,https://www.instagram.com/p/DS0XLvDEiXs/,tarayummyy,Tara,419513260,https://www.instagram.com/valkyrae,tarayummy and valkyrae days🧚‍♀️👠,[],[],396822.0,677.0,397499.0,2025-12-28 19:02:53+00:00,False
DUMRhkKk8xi,3822507257096293474,DUMRhkKk8xi,Video,clips,https://www.instagram.com/p/DUMRhkKk8xi/,teamliquid,Team Liquid,1418152345,https://www.instagram.com/teamliquid,"“the XXX” -Team Liquid CEO Steve, Apparently 

Team Liquid ORIGINS is live!!!",[],[],638.0,9.0,647.0,2026-01-31 22:28:48+00:00,False
DUJVHs4kgWh,3821678647007380897,DUJVHs4kgWh,Sidecar,,https://www.instagram.com/p/DUJVHs4kgWh/,teamliquid,Team Liquid,1418152345,https://www.instagram.com/teamliquid,"Available now! The 2026 Team Liquid Jersey: crafted with elevated fabric finishes, thoughtful treatments, and a refined color palette that sets it apart from traditional esports jerseys.

Alongside it, we’re releasing a marquee piece created to honor the journey behind the crest. Team Liquid Behind the Blue is a coffee table book that visually documents 25 years of Team Liquid history, from the moments that defined us to the people who shaped our path.👑

Now that we have completed our 25th year in esports, this release is both a reflection on how far we’ve come and a step forward into what’s next.",[],[],5656.0,23.0,5679.0,2026-01-30 19:00:18+00:00,False
DUHE6uWknHA,3821044436533670336,DUHE6uWknHA,Image,,https://www.instagram.com/p/DUHE6uWknHA/,teamliquid,Team Liquid,1418152345,https://www.instagram.com/teamliquid,The world’s a big place. Good thing Cowboi's found his horse. Welcome to Team Liquid PUBG 💙,[],[],346.0,5.0,351.0,2026-01-29 22:00:14+00:00,False
DUG2Rr6k3vE,3820980043766791108,DUG2Rr6k3vE,Video,clips,https://www.instagram.com/p/DUG2Rr6k3vE/,teamliquid,Team Liquid,1418152345,https://www.instagram.com/teamliquid,It’s time we told you what actually happened. 1/31/2026,[],[],417.0,9.0,426.0,2026-01-29 19:58:47+00:00,False
DUGILSzkgPx,3820777294349337585,DUGILSzkgPx,Video,clips,https://www.instagram.com/p/DUGILSzkgPx/,teamliquid,Team Liquid,1418152345,https://www.instagram.com/teamliquid,"How we practice our comms. 

Telephone Game 🇩🇪 ➡️🇵🇱 ➡️ 🇸🇪 ➡️ 🇩🇰 ➡️ 🇸🇪 ➡️🇩🇪

#dota2 #teamliquid #language #languagelearning #german #english #telephonegame #polish #swedish #danish","['dota2', 'teamliquid', 'language', 'languagelearning', 'german', 'english', 'telephonegame', 'polish', 'swedish', 'danish']",[],934.0,21.0,955.0,2026-01-29 13:11:27+00:00,False
DM2xzwgyrdg,3690356005738821472,DM2xzwgyrdg,Image,,https://www.instagram.com/p/DM2xzwgyrdg/,teamliquid,Team Liquid,1418152345,https://www.instagram.com/teamliquid,TEAM LIQUID PHILIPPINES ARE YOUR #ESPORTSWORLDCUP  MLBB MIDSEASON CUP CHAMPION!!! #TLWIN,"['ESPORTSWORLDCUP', 'TLWIN']",[],15267.0,183.0,15450.0,2025-08-02 14:25:39+00:00,False
DM0r98SSxJ1,3689767367342756469,DM0r98SSxJ1,Image,,https://www.instagram.com/p/DM0r98SSxJ1/,teamliquid,Team Liquid,1418152345,https://www.instagram.com/teamliquid,"Two birds, one stone cold Champion. 🏆

Esports World Cup Chess is conquered by Team Liquid Magnus Carlsen. 

#ewc2025 #tlwin","['ewc2025', 'tlwin']",[],26987.0,242.0,27229.0,2025-08-01 18:56:08+00:00,False
DUGg47CElvt,3820885983035022317,DUGg47CElvt,Sidecar,,https://www.instagram.com/p/DUGg47CElvt/,teamliquidapparel,Team Liquid Apparel,8580564589,https://www.instagram.com/teamliquid,"The Team Liquid 2026 Pro Kit drops Jan 30 · 11am PT.

The full collection, designed with competition in mind:

🔵2026 Team Liquid Official Jersey
A clean, modern update to the jersey, designed for the 2026 season and built to represent Team Liquid on the biggest stages.

🔵Pro Kit Racing Jacket
A sharp, performance-driven layer inspired by speed, focus, and forward momentum.

🔵Pro Kit Pant
Made for long days, late nights, and showing up ready. Durable, comfortable, and competition-tested.

🔵Pro Kit Base Layer
Soft, lightweight, and built for comfort. Worn under the jersey for warmth, longer sleeves, or just staying locked in.",[],[],3301.0,63.0,3364.0,2026-01-29 16:45:25+00:00,False
DULc9hDDZP0,3822276081429091316,DULc9hDDZP0,Video,clips,https://www.instagram.com/p/DULc9hDDZP0/,teamvitality,🐝 Team Vitality 🐝,737374355,https://www.instagram.com/teamvitality,"Gotta prove @georgia.paras right this weekend 🫡
#vitality #leagueoflegends #lec","['vitality', 'leagueoflegends', 'lec']",['georgia.paras'],559.0,4.0,563.0,2026-01-31 14:47:45+00:00,False
DUJYyUUjbxd,3821694769710349405,DUJYyUUjbxd,Video,clips,https://www.instagram.com/p/DUJYyUUjbxd/,teamvitality,🐝 Team Vitality 🐝,737374355,https://www.instagram.com/teamvitality,"Baited by Zoe 🫡
Full video on LOL YT! 
#vitality #leagueoflegends #LEC","['vitality', 'leagueoflegends', 'LEC']",[],1541.0,2.0,1543.0,2026-01-30 19:32:53+00:00,False
DUJRVjSDWT8,3821662006584108284,DUJRVjSDWT8,Video,clips,https://www.instagram.com/p/DUJRVjSDWT8/,teamvitality,🐝 Team Vitality 🐝,737374355,https://www.instagram.com/teamvitality,"SHE IS READY TO FIGHT

Tomorrow, for the first time, @neiaa.tk will enter the arena wearing our colors 🟡⚫

Powered by @evnia",[],"['neiaa.tk', 'evnia']",509.0,19.0,528.0,2026-01-30 18:45:32+00:00,False
DUJFw8MjWic,3821611112203118748,DUJFw8MjWic,Video,clips,https://www.instagram.com/p/DUJFw8MjWic/,teamvitality,🐝 Team Vitality 🐝,737374355,https://www.instagram.com/teamvitality,"RESTE LÀÀÀÀÀ LE FUF

@fuury_insta continue l’aventure avec Team Vitality... mais il y a un peu de changement 😏",[],['fuury_insta'],6289.0,51.0,6340.0,2026-01-30 16:47:00+00:00,False
DUIxUWUDQQQ,3821521186451162128,DUIxUWUDQQQ,Video,clips,https://www.instagram.com/p/DUIxUWUDQQQ/,teamvitality,🐝 Team Vitality 🐝,737374355,https://www.instagram.com/teamvitality,"Who has the most HLTV Top 20 nominations 🤔

Presented by @esportsonstake",[],['esportsonstake'],1229.0,6.0,1235.0,2026-01-30 13:48:34+00:00,False
DUIvYsmjT4d,3821512689168760349,DUIvYsmjT4d,Image,,https://www.instagram.com/p/DUIvYsmjT4d/,teamvitality,🐝 Team Vitality 🐝,737374355,https://www.instagram.com/teamvitality,Il a dit « un poulet dans chaque bras » #EpicPartner,['EpicPartner'],[],1843.0,5.0,1848.0,2026-01-30 13:31:12+00:00,False
DUGvpbcjUp3,3820950889025063543,DUGvpbcjUp3,Video,clips,https://www.instagram.com/p/DUGvpbcjUp3/,teamvitality,🐝 Team Vitality 🐝,737374355,https://www.instagram.com/teamvitality,"THE POWER OF SIX SEVEN 

CHRONICLES FIRST ACE FOR TEAM VITALITY IN THE VCT",[],[],834.0,9.0,843.0,2026-01-29 18:55:40+00:00,False
DSQjIRXjaMu,3787681786651058990,DSQjIRXjaMu,Image,,https://www.instagram.com/p/DSQjIRXjaMu/,teamvitality,🐝 Team Vitality 🐝,737374355,https://www.instagram.com/teamvitality,"BACK-TO-BACK MAJOR WINNER 🏆

WE ARE YOUR STARLADDER BUDAPEST CHAMPIONS

#esports #vitality #cs2","['esports', 'vitality', 'cs2']",[],19436.0,332.0,19768.0,2025-12-14 21:14:36+00:00,False
DMiJQAsosLB,3684548127821578945,DMiJQAsosLB,Image,,https://www.instagram.com/p/DMiJQAsosLB/,teamvitality,🐝 Team Vitality 🐝,737374355,https://www.instagram.com/teamvitality,Ready for Cologne 🐝,[],[],45284.0,407.0,45691.0,2025-07-25 14:06:26+00:00,False
DULpE8EDM_w,3822329368031318000,DULpE8EDM_w,Video,clips,https://www.instagram.com/p/DULpE8EDM_w/,tenzofficial,TenZ,3240435766,https://www.instagram.com/tenzofficial,"jett knives are too much fun

#valorant #tenz","['valorant', 'tenz']",[],31711.0,121.0,31832.0,2026-01-31 16:33:51+00:00,False
DUGXJMfiE5r,3820843120829419115,DUGXJMfiE5r,Video,clips,https://www.instagram.com/p/DUGXJMfiE5r/,tenzofficial,TenZ,3240435766,https://www.instagram.com/tenzofficial,"So thrilled rn, my @wootingkb keyboard just dropped!! Massive thanks to everyone helping with this project!

Available now on wooting.io/tenz or link in my bio!
#tenz #wooting #gaminggear","['tenz', 'wooting', 'gaminggear']",['wootingkb'],42201.0,127.0,42328.0,2026-01-29 15:20:28+00:00,False
DUBzpd_iEzM,3819561109061913804,DUBzpd_iEzM,Video,clips,https://www.instagram.com/p/DUBzpd_iEzM/,tenzofficial,TenZ,3240435766,https://www.instagram.com/tenzofficial,"It’s time to announce the Red Bull Clutch of the Year finalists with @redbullgaming!

YOU will decide the winner.
Vote LIVE on X during the ceremony through a poll on my account (Feb 4, 9pm PST).

Chichoo
@jingggxd 
@daikifps 
@sylvan_xx01 

Make your vote count👀
#TenZVALAwards",['TenZVALAwards'],"['redbullgaming!', 'jingggxd', 'daikifps', 'sylvan_xx01']",9940.0,24.0,9964.0,2026-01-27 20:54:17+00:00,False
DT_entCiJKz,3818905678849282739,DT_entCiJKz,Video,clips,https://www.instagram.com/p/DT_entCiJKz/,tenzofficial,TenZ,3240435766,https://www.instagram.com/tenzofficial,"It’s now time to reveal the Game Changers finalists of the TenZ VALORANT Community Awards!

Same voting system as for VCT, by players and coaches directly.

Winners will be revealed during our live ceremony on February 4th, 9pm PST! 

Thx @valorant & @redbullgaming !

#TenZVALAwards",['TenZVALAwards'],"['valorant', 'redbullgaming']",12350.0,42.0,12392.0,2026-01-26 23:10:00+00:00,False
DT_WXRviMaF,3818869365655783045,DT_WXRviMaF,Video,clips,https://www.instagram.com/p/DT_WXRviMaF/,tenzofficial,TenZ,3240435766,https://www.instagram.com/tenzofficial,"I’m excited to announce the finalists of the TenZ VALORANT Community Awards, starting with VCT!

Players & coaches ranked their top 5 per category using a point system. Top 3 are finalists.

Winners will be revealed during our live ceremony on February 4th, 9pm PST!

#TenZVALAwards",['TenZVALAwards'],[],17990.0,57.0,18047.0,2026-01-26 21:59:27+00:00,False
DT3FoS8iLAv,3816543968574353455,DT3FoS8iLAv,Image,,https://www.instagram.com/p/DT3FoS8iLAv/,tenzofficial,TenZ,3240435766,https://www.instagram.com/tenzofficial,"To celebrate my launch with Wooting, I’m giving away TWO hand signed editions of my 80HE keyboard!

To enter:
🔺Like,
🔺Follow @WootingKB & @TenZOfficial,
🔺Tag a friend,

Ends on 01/27, GL!",[],"['hakurei_0', 'prodigyagencygg', 'WootingKB', 'TenZOfficial,']",26663.0,12475.0,39138.0,2026-01-23 17:00:09+00:00,False
DTx8Q7wiMM2,3815095405826851638,DTx8Q7wiMM2,Image,,https://www.instagram.com/p/DTx8Q7wiMM2/,tenzofficial,TenZ,3240435766,https://www.instagram.com/tenzofficial,"Officially a #SonyINZONE ambassador!

I’ve been really impressed with the INZONE M10S monitors so I’m very excited to be working with the @SonyElectronics team!

You can also support me by using code “Tenz10” at checkout, link in bio!

#SonyElectronicsPartner","['SonyINZONE', 'SonyElectronicsPartner']",['SonyElectronics'],11200.0,34.0,11234.0,2026-01-21 17:00:00+00:00,False
DTf6vWfiNko,3810022150443161896,DTf6vWfiNko,Video,clips,https://www.instagram.com/p/DTf6vWfiNko/,tenzofficial,TenZ,3240435766,https://www.instagram.com/tenzofficial,Jumping off the walls rn @wootingkb #wooting #tenz,"['wooting', 'tenz']",['wootingkb'],33794.0,132.0,33926.0,2026-01-14 17:00:00+00:00,False
DTtE5bvj5ek,3813725998437865380,DTtE5bvj5ek,Video,clips,https://www.instagram.com/p/DTtE5bvj5ek/,tfue,Tfue,180350712,https://www.instagram.com/tfue,Killing Cheaters that glitch out of the map #vigilante,['vigilante'],[],12752.0,212.0,12964.0,2026-01-19 19:41:22+00:00,False
DR0Dbmgj3lT,3779661078184556883,DR0Dbmgj3lT,Video,clips,https://www.instagram.com/p/DR0Dbmgj3lT/,tfue,Tfue,180350712,https://www.instagram.com/tfue,,[],[],163219.0,3203.0,166422.0,2025-12-03 19:40:12+00:00,False
DN0tkVYWnHh,3707788802184081889,DN0tkVYWnHh,Video,clips,https://www.instagram.com/p/DN0tkVYWnHh/,tfue,Tfue,180350712,https://www.instagram.com/tfue,My new boat doubles as a jetski,[],[],109839.0,303.0,110142.0,2025-08-26 15:48:03+00:00,False
DMasWCVs5D3,3682450673715351799,DMasWCVs5D3,Video,clips,https://www.instagram.com/p/DMasWCVs5D3/,tfue,Tfue,180350712,https://www.instagram.com/tfue,Dream boat is finally here!!!,[],[],255633.0,1489.0,257122.0,2025-07-22 16:40:07+00:00,False
DMYROtnRP7A,3681768473215958720,DMYROtnRP7A,Video,clips,https://www.instagram.com/p/DMYROtnRP7A/,tfue,Tfue,180350712,https://www.instagram.com/tfue,Maybe I really am young black and rich,[],[],133497.0,4227.0,137724.0,2025-07-21 18:59:14+00:00,False
DLqHE8iy07p,3668775972658433769,DLqHE8iy07p,Video,clips,https://www.instagram.com/p/DLqHE8iy07p/,tfue,Tfue,180350712,https://www.instagram.com/tfue,I’m young black & rich 💸💸,[],[],338851.0,2952.0,341803.0,2025-07-03 19:57:49+00:00,False
DLifn1UyxIK,3666632123391611402,DLifn1UyxIK,Video,clips,https://www.instagram.com/p/DLifn1UyxIK/,tfue,Tfue,180350712,https://www.instagram.com/tfue,Skateboarding is hard,[],[],87322.0,640.0,87962.0,2025-06-30 20:51:47+00:00,False
DKPqaefRjH0,3643317160962830836,DKPqaefRjH0,Video,clips,https://www.instagram.com/p/DKPqaefRjH0/,tfue,Tfue,180350712,https://www.instagram.com/tfue,Logan Paul and Pogan Laul 😂,[],[],195499.0,619.0,196118.0,2025-05-29 16:49:02+00:00,False
DQHTWNijh0E,3749050304059809028,DQHTWNijh0E,Video,clips,https://www.instagram.com/p/DQHTWNijh0E/,theadhocstudio,AdHoc Studio,9767111457,https://www.instagram.com/jacksepticeye,"💾Dispatch is OUT NOW on Steam and PS5!

Clock in and manage your team of ex-villains in our superhero workplace comedy where choices matter.",[],[],178479.0,1007.0,179486.0,2025-10-22 14:01:53+00:00,False
DUBdjnEEUpD,3819463949461572163,DUBdjnEEUpD,Video,clips,https://www.instagram.com/p/DUBdjnEEUpD/,thecrewgame,TheCrewGame,2884503702,https://www.instagram.com/ubisoft,"Adventure doesn’t start where the road ends! 🌄
Read the terrain. Follow your instincts. Push further offroad. 🧭

Tomorrow, onX Offroad meets The Crew Motorfest 🤝",[],[],5929.0,146.0,6075.0,2026-01-27 17:40:29+00:00,False
DTvMOTHCXko,3814321168556063016,DTvMOTHCXko,Video,clips,https://www.instagram.com/p/DTvMOTHCXko/,thecrewgame,TheCrewGame,2884503702,https://www.instagram.com/ubisoft,"Faster. Lighter. Sportier.

This is the new BMW M2 CS, available tomorrow in #TheCrewMotorfest

Mandatory information according to German law ‘Pkw-EnVKV’ based on WLTP:
Energy consumption combined: 10.2–9.7 l/100 km;
CO₂ emissions combined: 230–221 g/km;
CO₂ class(es): G.",['TheCrewMotorfest'],[],32732.0,248.0,32980.0,2026-01-20 17:00:04+00:00,False
DNL_qmEz3ea,3696327923218741146,DNL_qmEz3ea,Image,,https://www.instagram.com/p/DNL_qmEz3ea/,theteamgullit,Team Gullit | EA FC 26,6191529297,https://www.instagram.com/teamliquid,"CHAMPION OF THE WOOOOOOORRRLLLDDDD!!!!!!!!!!! 👑👑👑👑👑👑👑👑👑

The first player to ever win the World Cup @ewc_en TWICE!!! 😭😭😭

GOAT status = confirmed ✅

-

#eafc #eafc25 #fc25 #easportsfc #easportsfc25 #fifa #ultimateteam #letsgoliquid #fyp #ewc2025 #ewc","['eafc', 'eafc25', 'fc25', 'easportsfc', 'easportsfc25', 'fifa', 'ultimateteam', 'letsgoliquid', 'fyp', 'ewc2025', 'ewc']",['ewc_en'],11861.0,134.0,11995.0,2025-08-10 20:10:47+00:00,False
DUGoB3sD04v,3820917384245366319,DUGoB3sD04v,Video,clips,https://www.instagram.com/p/DUGoB3sD04v/,timthetatman,timthetatman,1375950361,https://www.instagram.com/timthetatman,GUANG GUANG SENT ME HIS STRONGEST EOMM AGENT,[],[],6747.0,53.0,6800.0,2026-01-29 17:50:15+00:00,False
DUBpV1GCVrk,3819515779012451044,DUBpV1GCVrk,Video,clips,https://www.instagram.com/p/DUBpV1GCVrk/,timthetatman,timthetatman,1375950361,https://www.instagram.com/timthetatman,nah bro these highguard steam reviews are insane,[],[],8649.0,180.0,8829.0,2026-01-27 19:24:43+00:00,False
DT_WU-rlO40,3818869207749422644,DT_WU-rlO40,Video,clips,https://www.instagram.com/p/DT_WU-rlO40/,timthetatman,timthetatman,1375950361,https://www.instagram.com/timthetatman,GOING PRO IN HIGHGUARD 😈,[],[],7797.0,189.0,7986.0,2026-01-26 21:59:32+00:00,False
DT5sL7hD4J-,3817276493039370878,DT5sL7hD4J-,Video,clips,https://www.instagram.com/p/DT5sL7hD4J-/,timthetatman,timthetatman,1375950361,https://www.instagram.com/timthetatman,MY GRANDMASTER TEAMMATES...,[],[],20910.0,109.0,21019.0,2026-01-24 17:16:06+00:00,False
DTyG8OSFN6J,3815142361119645321,DTyG8OSFN6J,Video,clips,https://www.instagram.com/p/DTyG8OSFN6J/,timthetatman,timthetatman,1375950361,https://www.instagram.com/timthetatman,THE WILD GOOSE CHASE WITH @theburntpeanut,[],['theburntpeanut'],10902.0,42.0,10944.0,2026-01-21 18:36:02+00:00,False
DTtSpHZlNHX,3813786449733800407,DTtSpHZlNHX,Video,clips,https://www.instagram.com/p/DTtSpHZlNHX/,timthetatman,timthetatman,1375950361,https://www.instagram.com/timthetatman,AINT NO WAY YALL ADDED THIS @MarvelRivals,[],['MarvelRivals'],129833.0,334.0,130167.0,2026-01-19 21:41:34+00:00,False
DTqSy8PEjfA,3812942700010944448,DTqSy8PEjfA,Video,clips,https://www.instagram.com/p/DTqSy8PEjfA/,timthetatman,timthetatman,1375950361,https://www.instagram.com/timthetatman,"PEANUT, I AM SORRY...",[],[],33737.0,148.0,33885.0,2026-01-18 17:47:38+00:00,False
DTnyCwdDz0l,3812235701384068389,DTnyCwdDz0l,Video,clips,https://www.instagram.com/p/DTnyCwdDz0l/,timthetatman,timthetatman,1375950361,https://www.instagram.com/timthetatman,28 CHEATERS LATER...,[],[],5170.0,124.0,5294.0,2026-01-17 18:21:18+00:00,False
DTTRRPYkjvl,3806462061598358501,DTTRRPYkjvl,Video,clips,https://www.instagram.com/p/DTTRRPYkjvl/,timthetatman,timthetatman,1375950361,https://www.instagram.com/timthetatman,MY 2025 NFL PLAYOFF PREDICTIONS #FDPartner @fdsportsbook,['FDPartner'],['fdsportsbook'],66076.0,2800.0,68876.0,2026-01-09 19:10:00+00:00,False
DT-5ji5gqkC,3818742665361664258,DT-5ji5gqkC,Sidecar,,https://www.instagram.com/p/DT-5ji5gqkC/,tubbolive,Tubbo,10368352720,https://www.instagram.com/tubbolive,Absolutely legendary night your guys are an incredible crowd ❤️ also massive show out to max for letting me host the after party 🫡,[],[],15659.0,26.0,15685.0,2026-01-26 17:47:01+00:00,False
